Transaction_ID,Transaction_Date,Revenue,Expenses,Profit,Category,Region,Department,Product_Line,Customer_Segment,Payment_Method,Discount
TXN1072,26-05-2023,17791,16797,994,R&D,Europe,Operations,Electronics,B2C,PayPal,3%
TXN1073,30-12-2022,47022,12953,34069,R&D,North America,IT,Healthcare,SMB,Cash,10%
TXN1074,13-03-2022,39969,13930,26039,R&D,Africa,Operations,Healthcare,SMB,Cash,27%
TXN1075,08-11-2022,29902,21656,8246,R&D,Africa,Operations,Healthcare,B2B,Credit Card,10%
TXN1076,11-04-2022,45484,20542,24942,Operations,Africa,Marketing,Healthcare,B2C,Credit Card,11%
TXN1077,31-10-2023,16124,13751,2373,R&D,Africa,Sales,Furniture,SMB,Credit Card,27%
TXN1078,12-03-2023,8879,20537,-11658,HR,Africa,IT,Furniture,SMB,Credit Card,21%
TXN1079,29-04-2022,41092,16703,24389,HR,Asia-Pacific,Marketing,Electronics,SMB,Cash,29%
TXN1080,01-04-2022,23922,20418,3504,R&D,South America,Sales,Healthcare,B2B,Cash,20%
TXN1081,07-07-2023,46487,26782,19705,R&D,North America,Sales,Healthcare,SMB,Cash,25%
TXN1082,03-12-2023,8211,20305,-12094,R&D,Africa,Sales,Clothing,SMB,Cash,14%
TXN1083,28-01-2023,38672,5160,33512,Marketing,Africa,HR,Electronics,B2B,Credit Card,8%
TXN1084,31-07-2023,29759,12647,17112,Marketing,North America,IT,Electronics,Enterprise,PayPal,19%
TXN1085,04-10-2022,29509,7377,22132,R&D,Europe,Marketing,Electronics,B2B,Bank Transfer,29%
TXN1086,10-05-2023,10376,19346,-8970,R&D,North America,IT,Healthcare,Enterprise,Cash,1%
TXN1087,26-12-2022,17616,19000,-1384,Operations,Africa,Sales,Clothing,SMB,Bank Transfer,6%
TXN1088,22-12-2022,14331,19796,-5465,Marketing,Africa,IT,Healthcare,B2B,PayPal,18%
TXN1089,03-09-2023,7201,14815,-7614,R&D,North America,Marketing,Healthcare,B2B,Bank Transfer,16%
TXN1090,25-08-2022,30225,29339,886,Operations,Africa,Operations,Electronics,Enterprise,Cash,11%
TXN1091,12-01-2022,27425,27507,-82,Sales,Asia-Pacific,Finance,Clothing,B2B,PayPal,2%
TXN1092,18-03-2023,34857,18461,16396,R&D,Europe,Marketing,Healthcare,SMB,Cash,18%
TXN1093,02-04-2022,37579,26211,11368,Operations,Europe,IT,Clothing,B2B,Cash,13%
TXN1094,15-02-2022,24712,29079,-4367,R&D,Africa,Operations,Electronics,B2B,PayPal,1%
TXN1095,22-02-2022,12535,23409,-10874,HR,Africa,IT,Healthcare,SMB,Cash,28%
TXN1096,18-12-2023,9622,9191,431,R&D,Asia-Pacific,IT,Clothing,SMB,Credit Card,10%
TXN1097,13-09-2023,7686,26986,-19300,Marketing,Africa,Sales,Healthcare,SMB,Cash,24%
TXN1098,23-02-2023,48791,5660,43131,R&D,Europe,Operations,Clothing,B2C,Bank Transfer,6%
TXN1099,13-05-2023,14209,17496,-3287,R&D,North America,Sales,Healthcare,SMB,Cash,19%
TXN1100,15-06-2022,21317,27642,-6325,R&D,Europe,Sales,Furniture,B2B,Cash,14%
TXN1101,11-07-2022,22346,18255,4091,Marketing,South America,Marketing,Electronics,Enterprise,Credit Card,6%
TXN1102,25-11-2023,39732,17608,22124,R&D,Africa,IT,Healthcare,Enterprise,Credit Card,14%
TXN1103,21-11-2022,5350,22343,-16993,Operations,North America,Sales,Healthcare,Enterprise,PayPal,18%
TXN1104,06-11-2022,38372,14656,23716,R&D,North America,Finance,Healthcare,SMB,Credit Card,7%
TXN1105,24-02-2023,18083,14628,3455,Marketing,North America,Sales,Electronics,SMB,Credit Card,16%
TXN1106,17-09-2022,35446,15846,19600,Operations,Africa,HR,Electronics,B2B,PayPal,19%
TXN1107,03-11-2023,33475,8251,25224,HR,Asia-Pacific,Sales,Clothing,B2B,Credit Card,11%
TXN1108,28-03-2022,11213,6174,5039,R&D,Africa,Sales,Healthcare,B2C,Cash,15%
TXN1109,05-09-2023,22835,20980,1855,R&D,Africa,Operations,Electronics,SMB,Bank Transfer,6%
TXN1110,23-05-2023,11231,21484,-10253,R&D,Africa,Sales,Healthcare,B2B,Cash,29%
TXN1111,31-03-2023,5081,11016,-5935,Operations,North America,IT,Clothing,B2C,Cash,16%
TXN1112,23-11-2022,26883,10308,16575,Marketing,South America,Sales,Clothing,SMB,Bank Transfer,0%
TXN1113,31-01-2022,18467,17549,918,Sales,Africa,IT,Clothing,SMB,Bank Transfer,7%
TXN1114,25-06-2022,36128,18933,17195,Operations,Asia-Pacific,IT,Software,B2B,Credit Card,15%
TXN1115,13-07-2022,12459,25262,-12803,Sales,North America,IT,Furniture,Enterprise,Credit Card,10%
TXN1116,09-09-2022,46461,20833,25628,R&D,Africa,Sales,Electronics,SMB,Bank Transfer,8%
TXN1117,22-07-2023,48190,20644,27546,Operations,Africa,IT,Electronics,B2B,Cash,21%
TXN1118,20-10-2023,20093,8004,12089,HR,North America,Finance,Healthcare,B2B,Cash,21%
TXN1119,26-12-2022,48863,12618,36245,R&D,Africa,IT,Electronics,B2B,Cash,10%
TXN1120,12-01-2023,15008,11771,3237,R&D,North America,HR,Healthcare,Enterprise,PayPal,26%
TXN1121,12-12-2023,17315,7439,9876,HR,Asia-Pacific,Sales,Healthcare,B2B,Cash,19%
TXN1122,16-03-2022,30918,16679,14239,Sales,Asia-Pacific,Operations,Healthcare,SMB,Credit Card,18%
TXN1123,15-02-2023,48257,28330,19927,Operations,Africa,Operations,Electronics,SMB,Credit Card,22%
TXN1124,31-08-2023,19140,7705,11435,Operations,Africa,Sales,Healthcare,B2C,PayPal,12%
TXN1125,25-11-2022,13627,9003,4624,Sales,Africa,HR,Clothing,B2C,Credit Card,20%
TXN1126,04-09-2022,42428,23523,18905,Marketing,Africa,HR,Healthcare,B2C,Credit Card,29%
TXN1127,29-07-2023,23699,10556,13143,R&D,South America,Marketing,Healthcare,B2C,Cash,25%
TXN1128,08-07-2022,26459,25806,653,Marketing,North America,IT,Software,SMB,Cash,24%
TXN1129,29-01-2023,43994,19846,24148,R&D,Africa,Marketing,Healthcare,SMB,Cash,1%
TXN1130,05-08-2022,7520,12306,-4786,Sales,Europe,IT,Healthcare,Enterprise,Cash,24%
TXN1131,08-06-2022,38974,11387,27587,HR,Europe,Operations,Healthcare,SMB,Cash,15%
TXN1132,20-09-2022,45477,23300,22177,R&D,Europe,Marketing,Software,Enterprise,Cash,27%
TXN1133,30-05-2023,40140,15341,24799,HR,Europe,IT,Electronics,B2B,Cash,25%
TXN1134,20-06-2023,38216,28981,9235,Sales,Africa,Finance,Furniture,Enterprise,Bank Transfer,18%
TXN1135,06-01-2023,41787,25737,16050,R&D,Europe,Sales,Clothing,B2C,Credit Card,7%
TXN1136,12-06-2023,35282,19675,15607,Marketing,Europe,IT,Software,Enterprise,Cash,18%
TXN1137,24-06-2022,26515,28756,-2241,Sales,North America,Operations,Software,SMB,Bank Transfer,22%
TXN1138,04-11-2022,14128,15822,-1694,Sales,Europe,IT,Healthcare,SMB,PayPal,23%
TXN1139,31-03-2023,22070,25870,-3800,Sales,South America,Operations,Software,B2C,Cash,3%
TXN1140,01-05-2022,22320,6924,15396,Marketing,Asia-Pacific,IT,Healthcare,B2C,PayPal,12%
TXN1141,04-04-2022,5154,7563,-2409,R&D,Asia-Pacific,Marketing,Healthcare,B2C,Cash,21%
TXN1142,13-04-2023,41203,17539,23664,Marketing,Africa,Sales,Healthcare,Enterprise,PayPal,25%
TXN1143,21-08-2022,38416,25489,12927,Sales,Africa,Operations,Healthcare,B2B,Bank Transfer,1%
TXN1144,18-05-2022,17173,3029,14144,Operations,North America,IT,Healthcare,B2B,Cash,2%
TXN1145,29-04-2023,13610,4284,9326,Sales,North America,Finance,Healthcare,SMB,PayPal,14%
TXN1146,08-08-2022,24107,9369,14738,R&D,South America,Sales,Healthcare,B2B,PayPal,22%
TXN1147,20-01-2022,37760,16555,21205,R&D,Africa,IT,Healthcare,B2C,Cash,16%
TXN1148,20-10-2022,38161,25663,12498,Sales,South America,Sales,Healthcare,B2C,Cash,21%
TXN1149,04-01-2022,22805,4674,18131,R&D,North America,Operations,Healthcare,SMB,PayPal,24%
TXN1150,18-05-2023,18928,8079,10849,R&D,North America,IT,Healthcare,SMB,PayPal,22%
TXN1151,05-12-2023,28581,15317,13264,Marketing,Africa,Sales,Software,Enterprise,Cash,14%
TXN1152,16-01-2023,40578,23639,16939,R&D,Asia-Pacific,Sales,Healthcare,B2C,Credit Card,26%
TXN1153,25-04-2023,16877,10230,6647,Marketing,Europe,IT,Clothing,SMB,Credit Card,4%
TXN1154,26-03-2023,29422,20073,9349,Operations,Africa,IT,Healthcare,SMB,Credit Card,26%
TXN1155,04-01-2023,32255,18672,13583,Operations,Africa,IT,Furniture,B2B,Bank Transfer,4%
TXN1156,15-08-2023,6959,6859,100,Sales,North America,Finance,Software,Enterprise,Cash,18%
TXN1157,14-08-2023,40306,24210,16096,Operations,Africa,Marketing,Clothing,SMB,Credit Card,17%
TXN1158,17-01-2023,44259,3448,40811,R&D,Africa,IT,Furniture,B2C,Credit Card,28%
TXN1159,03-10-2022,31148,16124,15024,Sales,North America,IT,Furniture,Enterprise,PayPal,11%
TXN1160,07-08-2022,19577,24342,-4765,R&D,Europe,Operations,Clothing,SMB,PayPal,12%
TXN1161,20-02-2022,37951,20402,17549,R&D,Asia-Pacific,Marketing,Furniture,B2B,Cash,26%
TXN1162,01-03-2023,33198,7317,25881,R&D,Asia-Pacific,IT,Furniture,B2B,Credit Card,8%
TXN1163,25-08-2023,40996,8894,32102,R&D,Africa,Finance,Healthcare,SMB,Cash,20%
TXN1164,07-03-2022,22447,28469,-6022,R&D,South America,IT,Clothing,B2B,Credit Card,28%
TXN1165,14-09-2023,25899,8596,17303,Sales,Africa,IT,Healthcare,SMB,Bank Transfer,24%
TXN1166,07-04-2022,34669,25211,9458,R&D,Europe,IT,Electronics,Enterprise,Credit Card,1%
TXN1167,21-08-2023,46154,26033,20121,Sales,Asia-Pacific,Marketing,Electronics,B2B,Cash,11%
TXN1168,20-08-2023,16213,25051,-8838,Marketing,North America,Marketing,Healthcare,B2B,Credit Card,14%
TXN1169,05-09-2023,29939,13664,16275,R&D,Europe,Operations,Electronics,SMB,Bank Transfer,13%
TXN1170,30-05-2023,24082,19627,4455,Operations,North America,IT,Software,SMB,Bank Transfer,16%
TXN1171,04-05-2022,10799,28501,-17702,R&D,Europe,IT,Electronics,SMB,Bank Transfer,10%
TXN1172,27-11-2023,31173,5385,25788,R&D,Europe,Marketing,Healthcare,B2B,Cash,9%
TXN1173,27-01-2022,5984,12127,-6143,Sales,Africa,Finance,Electronics,B2C,PayPal,29%
TXN1174,04-07-2022,11460,25629,-14169,R&D,Africa,Sales,Healthcare,SMB,Cash,26%
TXN1175,04-03-2023,45197,19620,25577,Marketing,Asia-Pacific,Marketing,Clothing,Enterprise,Credit Card,7%
TXN1176,16-10-2023,5369,21024,-15655,Sales,North America,IT,Electronics,SMB,Credit Card,25%
TXN1177,21-07-2023,11760,11987,-227,Operations,Europe,Marketing,Electronics,SMB,PayPal,17%
TXN1178,28-08-2022,26801,11311,15490,R&D,Africa,IT,Healthcare,B2B,Bank Transfer,18%
TXN1179,31-07-2023,24833,20129,4704,R&D,Africa,Sales,Healthcare,B2B,Credit Card,28%
TXN1180,19-07-2023,43971,29311,14660,R&D,Africa,IT,Healthcare,SMB,Cash,4%
TXN1181,05-06-2022,8677,10615,-1938,Sales,Europe,IT,Electronics,SMB,Credit Card,25%
TXN1182,24-09-2022,14147,13059,1088,R&D,Europe,IT,Healthcare,B2C,Credit Card,16%
TXN1183,10-02-2023,34524,14884,19640,R&D,Asia-Pacific,IT,Furniture,SMB,PayPal,22%
TXN1184,15-11-2022,28736,4934,23802,Marketing,Africa,Finance,Clothing,B2B,Cash,29%
TXN1185,06-09-2022,41963,6191,35772,R&D,Asia-Pacific,Operations,Healthcare,B2C,Cash,21%
TXN1186,27-08-2023,44927,11798,33129,R&D,North America,Marketing,Software,B2B,Bank Transfer,11%
TXN1187,09-11-2023,13468,12513,955,Sales,Africa,IT,Electronics,SMB,Bank Transfer,19%
TXN1188,05-02-2023,31038,7724,23314,Marketing,Africa,Sales,Electronics,SMB,Cash,7%
TXN1189,30-12-2023,42818,20692,22126,R&D,Europe,IT,Healthcare,Enterprise,Bank Transfer,27%
TXN1190,07-02-2023,29455,3958,25497,R&D,South America,Finance,Healthcare,B2C,Credit Card,19%
TXN1191,01-09-2022,46570,23917,22653,R&D,Africa,IT,Software,SMB,Bank Transfer,26%
TXN1192,23-05-2022,7387,13916,-6529,Sales,North America,IT,Furniture,SMB,Credit Card,8%
TXN1193,27-01-2023,12481,9236,3245,Operations,Africa,Finance,Software,B2B,Cash,24%
TXN1194,13-09-2022,29533,6566,22967,R&D,Europe,IT,Healthcare,B2B,PayPal,16%
TXN1195,27-11-2022,14612,13021,1591,Sales,Europe,IT,Electronics,SMB,Cash,1%
TXN1196,31-01-2023,28579,19025,9554,R&D,Europe,IT,Healthcare,SMB,PayPal,3%
TXN1197,21-05-2022,17422,4717,12705,HR,Europe,Sales,Healthcare,Enterprise,Cash,26%
TXN1198,17-02-2023,13084,22734,-9650,HR,North America,IT,Healthcare,SMB,Bank Transfer,0%
TXN1199,02-01-2022,43292,10126,33166,HR,Africa,HR,Furniture,B2C,Bank Transfer,9%
TXN1200,12-06-2022,47923,21316,26607,Marketing,Asia-Pacific,IT,Electronics,SMB,Cash,4%
TXN1201,07-09-2022,30683,29624,1059,HR,Asia-Pacific,Sales,Software,SMB,Credit Card,25%
TXN1202,05-01-2023,31304,8078,23226,R&D,Asia-Pacific,IT,Healthcare,SMB,Credit Card,6%
TXN1203,22-03-2023,43211,19556,23655,Operations,North America,Sales,Healthcare,SMB,Cash,24%
TXN1204,16-03-2023,30799,6371,24428,Operations,North America,IT,Software,B2C,Cash,26%
TXN1205,20-05-2023,28308,5958,22350,HR,Asia-Pacific,IT,Software,Enterprise,PayPal,25%
TXN1206,11-03-2023,16219,13896,2323,Marketing,South America,IT,Electronics,SMB,Credit Card,7%
TXN1207,22-11-2022,36936,14321,22615,Marketing,Africa,IT,Healthcare,Enterprise,Cash,18%
TXN1208,29-12-2022,26669,28957,-2288,HR,North America,Marketing,Clothing,SMB,Cash,5%
TXN1209,10-01-2022,16459,22709,-6250,R&D,Asia-Pacific,Operations,Software,SMB,Cash,0%
TXN1210,01-07-2022,40264,26250,14014,R&D,Europe,Sales,Healthcare,Enterprise,Credit Card,1%
TXN1211,27-09-2022,17804,29543,-11739,Marketing,Europe,IT,Furniture,B2B,PayPal,2%
TXN1212,03-05-2023,5435,6622,-1187,R&D,Africa,Finance,Electronics,B2C,Cash,13%
TXN1213,04-02-2023,20584,21507,-923,Marketing,Africa,IT,Healthcare,Enterprise,Cash,0%
TXN1214,25-11-2022,11638,8166,3472,Operations,Africa,Sales,Healthcare,SMB,Bank Transfer,21%
TXN1215,11-06-2022,15526,20003,-4477,Marketing,Asia-Pacific,Marketing,Healthcare,B2B,Bank Transfer,1%
TXN1216,03-07-2022,21489,14195,7294,Operations,Europe,HR,Clothing,Enterprise,Cash,21%
TXN1217,12-06-2023,48302,15938,32364,R&D,Africa,IT,Clothing,B2B,PayPal,8%
TXN1218,15-11-2022,35758,11297,24461,Operations,Europe,HR,Healthcare,B2C,Credit Card,20%
TXN1219,19-07-2023,40906,19697,21209,R&D,Africa,Marketing,Furniture,B2B,PayPal,1%
TXN1220,30-10-2022,47961,22652,25309,Sales,Europe,IT,Clothing,B2C,Credit Card,7%
TXN1221,21-07-2022,34375,23837,10538,Sales,Asia-Pacific,Sales,Healthcare,SMB,Cash,19%
TXN1222,23-02-2023,12760,25385,-12625,R&D,Asia-Pacific,IT,Electronics,SMB,Credit Card,21%
TXN1223,13-09-2023,45121,5721,39400,Marketing,North America,HR,Electronics,B2B,Cash,5%
TXN1224,18-05-2022,42154,8200,33954,Sales,North America,HR,Healthcare,SMB,Credit Card,0%
TXN1225,30-08-2022,47885,27859,20026,Marketing,Africa,HR,Healthcare,B2C,Cash,14%
TXN1226,21-08-2022,42699,17414,25285,Marketing,Europe,HR,Healthcare,SMB,Cash,23%
TXN1227,14-07-2023,24122,14987,9135,R&D,North America,Operations,Healthcare,B2C,Bank Transfer,15%
TXN1228,05-10-2023,14235,15895,-1660,Operations,Africa,IT,Software,SMB,PayPal,18%
TXN1229,09-05-2022,45031,28239,16792,R&D,South America,Operations,Healthcare,B2B,Credit Card,6%
TXN1230,04-11-2022,27036,26688,348,Operations,Asia-Pacific,Finance,Software,SMB,Cash,13%
TXN1231,04-01-2023,34729,22552,12177,Sales,Africa,HR,Healthcare,B2C,Cash,14%
TXN1232,25-04-2022,33605,16294,17311,R&D,Africa,IT,Furniture,SMB,Credit Card,28%
TXN1233,04-09-2023,17750,15818,1932,R&D,Africa,Sales,Electronics,B2B,PayPal,14%
TXN1234,06-07-2022,16077,7820,8257,Operations,Africa,IT,Healthcare,B2B,Bank Transfer,15%
TXN1235,03-02-2023,46261,9219,37042,Operations,Africa,IT,Healthcare,B2C,PayPal,26%
TXN1236,19-07-2023,25561,27233,-1672,R&D,South America,HR,Furniture,B2C,Cash,28%
TXN1237,24-06-2023,33602,9021,24581,R&D,Africa,Marketing,Healthcare,B2B,Bank Transfer,19%
TXN1238,13-01-2022,25448,3137,22311,Operations,Africa,IT,Clothing,SMB,Cash,21%
TXN1239,12-03-2022,29988,25763,4225,R&D,North America,IT,Healthcare,SMB,Credit Card,29%
TXN1240,04-05-2022,43657,21272,22385,HR,Africa,Operations,Software,B2B,PayPal,28%
TXN1241,23-02-2022,11519,27317,-15798,Sales,South America,IT,Healthcare,SMB,PayPal,10%
TXN1242,27-12-2023,25954,21674,4280,Sales,Africa,IT,Healthcare,SMB,Credit Card,12%
TXN1243,19-02-2023,32482,26217,6265,Operations,South America,IT,Software,Enterprise,Cash,11%
TXN1244,13-11-2022,6280,21098,-14818,R&D,Asia-Pacific,Sales,Healthcare,SMB,Cash,8%
TXN1245,12-01-2023,44889,27694,17195,R&D,South America,IT,Clothing,SMB,Cash,23%
TXN1246,17-07-2022,20685,6584,14101,Sales,North America,Sales,Electronics,SMB,Credit Card,12%
TXN1247,28-11-2022,32905,16575,16330,HR,Asia-Pacific,Sales,Software,SMB,Credit Card,5%
TXN1248,14-09-2023,14074,3216,10858,Sales,Asia-Pacific,HR,Healthcare,B2C,Credit Card,7%
TXN1249,16-03-2023,47418,10452,36966,R&D,Europe,Marketing,Healthcare,SMB,Cash,17%
TXN1250,11-12-2023,23841,11866,11975,R&D,Europe,IT,Healthcare,B2B,Cash,20%
TXN1251,03-05-2023,29654,10398,19256,Operations,Africa,Operations,Healthcare,B2B,Bank Transfer,29%
TXN1252,23-07-2022,32684,22479,10205,Sales,Europe,Operations,Clothing,B2C,Credit Card,3%
TXN1253,03-09-2022,22514,5004,17510,R&D,Africa,Sales,Clothing,SMB,Cash,26%
TXN1254,10-09-2023,40063,19230,20833,R&D,Africa,IT,Healthcare,SMB,PayPal,12%
TXN1255,14-09-2022,19614,23212,-3598,Marketing,Africa,HR,Healthcare,SMB,Bank Transfer,1%
TXN1256,25-09-2023,12616,19607,-6991,Marketing,South America,IT,Electronics,SMB,Cash,5%
TXN1257,21-05-2023,49312,23198,26114,Operations,Africa,IT,Healthcare,Enterprise,PayPal,23%
TXN1258,30-11-2022,27318,9957,17361,Operations,Africa,Sales,Clothing,SMB,PayPal,3%
TXN1259,31-07-2023,6079,21632,-15553,Operations,Europe,Operations,Healthcare,SMB,Credit Card,4%
TXN1260,19-05-2022,24134,11704,12430,R&D,Africa,IT,Healthcare,SMB,Cash,17%
TXN1261,29-05-2023,45079,27239,17840,Operations,Asia-Pacific,IT,Clothing,SMB,Cash,6%
TXN1262,06-10-2022,33861,13159,20702,R&D,North America,Marketing,Software,B2B,Cash,3%
TXN1263,19-05-2023,39530,24596,14934,R&D,South America,IT,Software,B2B,Cash,11%
TXN1264,06-09-2023,46320,17628,28692,Marketing,North America,Operations,Clothing,SMB,Cash,19%
TXN1265,26-09-2022,47468,15006,32462,Operations,Europe,IT,Healthcare,B2C,PayPal,6%
TXN1266,30-07-2023,9308,20771,-11463,R&D,South America,Sales,Electronics,B2C,Credit Card,13%
TXN1267,29-04-2023,31402,6624,24778,Sales,North America,Sales,Healthcare,B2C,Cash,26%
TXN1268,07-04-2022,38264,18346,19918,R&D,Asia-Pacific,IT,Clothing,SMB,Cash,8%
TXN1269,05-07-2023,6424,26634,-20210,R&D,North America,IT,Clothing,Enterprise,Cash,20%
TXN1270,27-07-2023,47338,25804,21534,R&D,Europe,HR,Healthcare,B2C,PayPal,12%
TXN1271,04-03-2022,49150,24361,24789,R&D,Africa,IT,Healthcare,B2B,Credit Card,25%
TXN1272,21-09-2022,30654,7424,23230,HR,Europe,IT,Furniture,B2C,Bank Transfer,5%
TXN1273,22-12-2022,48486,6138,42348,Marketing,Africa,Sales,Healthcare,B2C,Bank Transfer,14%
TXN1274,26-12-2022,15285,29604,-14319,Operations,Europe,HR,Healthcare,B2B,PayPal,22%
TXN1275,21-07-2023,44034,23669,20365,Sales,Europe,IT,Clothing,SMB,Cash,11%
TXN1276,01-08-2023,20874,7765,13109,Operations,Africa,IT,Clothing,B2B,Cash,25%
TXN1277,13-04-2022,43883,25436,18447,Operations,South America,Sales,Healthcare,B2B,PayPal,21%
TXN1278,20-02-2023,7444,7263,181,Sales,Africa,Marketing,Electronics,SMB,Cash,4%
TXN1279,08-02-2022,45759,9146,36613,Marketing,Africa,IT,Healthcare,Enterprise,Cash,12%
TXN1280,14-04-2022,17799,13972,3827,Marketing,Asia-Pacific,IT,Furniture,B2C,Credit Card,3%
TXN1281,13-01-2023,17828,10837,6991,Sales,Africa,Finance,Healthcare,B2B,Cash,15%
TXN1282,03-10-2022,39008,14533,24475,R&D,South America,IT,Electronics,Enterprise,Bank Transfer,7%
TXN1283,17-02-2022,47095,24738,22357,HR,South America,IT,Clothing,SMB,Credit Card,28%
TXN1284,19-05-2023,21774,21279,495,HR,Asia-Pacific,Marketing,Healthcare,Enterprise,PayPal,16%
TXN1285,01-04-2022,15617,16712,-1095,R&D,Africa,Marketing,Clothing,Enterprise,Cash,25%
TXN1286,06-05-2023,19151,18857,294,Sales,Africa,Operations,Healthcare,B2B,Bank Transfer,5%
TXN1287,14-09-2022,28806,9274,19532,R&D,Africa,Finance,Healthcare,Enterprise,PayPal,10%
TXN1288,06-11-2022,36922,27116,9806,Marketing,North America,IT,Healthcare,SMB,PayPal,6%
TXN1289,14-05-2022,26341,24048,2293,Marketing,North America,Finance,Clothing,B2B,Cash,11%
TXN1290,16-01-2023,34426,28612,5814,R&D,Europe,IT,Healthcare,B2C,Bank Transfer,4%
TXN1291,01-10-2022,46302,14726,31576,R&D,South America,Sales,Clothing,Enterprise,Bank Transfer,21%
TXN1292,23-12-2022,43657,29153,14504,R&D,Africa,HR,Electronics,B2B,Cash,19%
TXN1293,08-01-2022,46854,21494,25360,R&D,Africa,IT,Software,Enterprise,PayPal,0%
TXN1294,08-12-2022,37140,11971,25169,R&D,Europe,IT,Software,B2B,Bank Transfer,2%
TXN1295,11-08-2022,45209,26710,18499,HR,North America,Operations,Electronics,B2C,Credit Card,6%
TXN1296,14-10-2023,28949,22476,6473,Operations,Africa,Finance,Healthcare,B2B,Credit Card,4%
TXN1297,09-06-2023,17864,17550,314,R&D,Europe,Operations,Healthcare,SMB,Cash,11%
TXN1298,25-05-2023,24018,9899,14119,Marketing,Africa,Operations,Healthcare,B2B,Credit Card,9%
TXN1299,04-02-2022,7726,18512,-10786,Sales,Africa,IT,Electronics,SMB,Cash,1%
TXN1300,13-03-2023,48303,17721,30582,R&D,North America,Marketing,Healthcare,B2C,Credit Card,25%
TXN1301,10-09-2023,17929,6484,11445,R&D,Africa,IT,Electronics,SMB,PayPal,29%
TXN1302,30-12-2023,47036,29002,18034,HR,Africa,IT,Furniture,SMB,Cash,15%
TXN1303,24-10-2022,49460,8226,41234,Marketing,Africa,Marketing,Healthcare,SMB,PayPal,10%
TXN1304,09-04-2022,21572,26879,-5307,R&D,Africa,Sales,Electronics,SMB,Cash,8%
TXN1305,10-09-2022,11263,10667,596,R&D,Europe,Marketing,Software,B2B,Credit Card,22%
TXN1306,16-04-2022,18333,9782,8551,Sales,Europe,Sales,Software,B2C,Cash,15%
TXN1307,16-10-2022,35606,15324,20282,Sales,Europe,IT,Electronics,Enterprise,Credit Card,11%
TXN1308,07-08-2022,29565,23072,6493,R&D,South America,HR,Furniture,B2B,Cash,8%
TXN1309,20-08-2023,21182,12972,8210,HR,North America,IT,Healthcare,Enterprise,Cash,26%
TXN1310,27-01-2022,7552,16047,-8495,Sales,North America,Finance,Electronics,Enterprise,Cash,15%
TXN1311,01-08-2023,36390,28146,8244,Marketing,North America,IT,Furniture,SMB,Bank Transfer,8%
TXN1312,04-03-2023,34415,23013,11402,Sales,Africa,IT,Furniture,Enterprise,Credit Card,6%
TXN1313,20-12-2022,7292,20406,-13114,Marketing,Asia-Pacific,Marketing,Clothing,SMB,Cash,28%
TXN1314,15-05-2023,29246,23733,5513,R&D,Africa,Sales,Electronics,B2C,Bank Transfer,0%
TXN1315,01-10-2023,23372,22000,1372,Sales,Africa,Marketing,Healthcare,B2C,Cash,23%
TXN1316,02-01-2023,6111,19563,-13452,R&D,Africa,IT,Healthcare,SMB,Credit Card,20%
TXN1317,10-12-2023,26124,12529,13595,R&D,Asia-Pacific,Sales,Healthcare,SMB,Credit Card,22%
TXN1318,07-05-2022,14186,26877,-12691,R&D,Asia-Pacific,IT,Electronics,B2B,Bank Transfer,9%
TXN1319,27-05-2022,26730,7063,19667,R&D,Africa,IT,Healthcare,SMB,Credit Card,17%
TXN1320,12-03-2023,5183,9904,-4721,Sales,North America,Marketing,Clothing,Enterprise,Bank Transfer,4%
TXN1321,19-06-2023,38434,24033,14401,HR,Asia-Pacific,IT,Healthcare,SMB,Credit Card,11%
TXN1322,27-12-2023,36309,27577,8732,R&D,North America,IT,Healthcare,B2B,Credit Card,3%
TXN1323,05-08-2022,37157,14602,22555,Marketing,North America,Operations,Furniture,B2C,Credit Card,5%
TXN1324,05-02-2022,20584,3064,17520,R&D,Europe,IT,Healthcare,Enterprise,Cash,22%
TXN1325,01-07-2022,27732,25832,1900,R&D,Europe,Sales,Healthcare,B2B,Credit Card,1%
TXN1326,20-02-2022,32079,16783,15296,Sales,Africa,IT,Healthcare,Enterprise,Credit Card,23%
TXN1327,19-03-2023,40775,17983,22792,HR,Africa,HR,Healthcare,SMB,Cash,22%
TXN1328,10-01-2022,24313,23637,676,Marketing,Europe,Operations,Clothing,SMB,Cash,26%
TXN1329,25-09-2022,28284,26417,1867,R&D,North America,Sales,Clothing,B2B,Cash,19%
TXN1330,06-04-2022,48604,5274,43330,Operations,North America,IT,Electronics,SMB,Credit Card,9%
TXN1331,08-02-2022,41117,14985,26132,Marketing,North America,Operations,Healthcare,SMB,Credit Card,23%
TXN1332,12-10-2023,8796,15746,-6950,R&D,North America,Operations,Healthcare,SMB,Credit Card,11%
TXN1333,13-04-2023,42598,8151,34447,Sales,Africa,Sales,Electronics,B2C,Credit Card,25%
TXN1334,30-01-2023,14976,18109,-3133,R&D,Africa,Finance,Healthcare,SMB,Cash,7%
TXN1335,12-04-2023,12666,9879,2787,HR,Asia-Pacific,IT,Furniture,SMB,Bank Transfer,27%
TXN1336,27-04-2023,41921,28623,13298,R&D,Africa,Marketing,Electronics,SMB,Bank Transfer,1%
TXN1337,18-01-2023,7505,12646,-5141,R&D,Africa,Marketing,Electronics,B2B,Bank Transfer,29%
